row,split
17175,test
17176,train
17177,train
17178,test
17179,test
17180,train
17181,train
17182,val
17183,train
17184,val
17185,test
17186,train
17187,test
17188,val
17189,test
17190,train
17191,test
17192,test
17193,train
17194,val
17195,train
17196,val
17197,val
17198,val
17199,test
17200,train
17201,train
17202,test
17203,test
17204,train
17205,val
17206,train
17207,train
17208,train
17209,train
17210,train
17211,val
17212,train
17213,train
17214,val
17215,train
17216,train
17217,train
17218,val
17219,train
17220,val
17221,val
17222,test
17223,train
17224,train
17225,train
17226,train
17227,train
17228,train
17229,train
17230,val
17231,train
17232,train
17233,train
17234,train
17235,train
17236,val
17237,val
17238,train
17239,val
17240,train
17241,test
17242,val
17243,val
17244,test
17245,test
17246,train
17247,test
17248,train
17249,train
17250,test
17251,train
17252,train
17253,test
17254,train
17255,test
17256,val
17257,test
17258,train
17259,test
17260,val
17261,val
17262,test
17263,train
17264,train
17265,train
17266,train
17267,train
17268,train
17269,train
17270,train
17271,test
17272,train
17273,train
17274,train
17275,train
17276,val
17277,val
17278,train
17279,train
17280,train
17281,train
17282,val
17283,train
17284,val
17285,train
17286,train
17287,val
17288,test
17289,train
17290,test
17291,train
17292,train
17293,train
17294,test
17295,train
17296,train
17297,train
17298,train
17299,val
17300,train
17301,test
17302,train
17303,val
17304,val
17305,train
17306,train
17307,train
17308,test
17309,train
17310,train
17311,train
17312,train
17313,val
17314,train
17315,train
17316,val
17317,test
17318,val
17319,train
17320,train
17321,val
17322,train
17323,test
17324,train
17325,val
17326,train
17327,test
17328,test
17329,test
17330,train
17331,val
17332,val
17333,train
17334,train
17335,train
17336,val
17337,test
17338,test
17339,test
17340,test
17341,train
17342,val
17343,train
17344,train
17345,val
17346,train
17347,test
17348,val
17349,test
17350,train
17351,val
17352,train
17353,test
17354,train
17355,val
17356,train
17357,val
17358,test
17359,train
17360,train
17361,test
17362,train
17363,test
17364,train
17365,train
17366,test
17367,train
17368,test
17369,train
17370,train
17371,val
17372,train
17373,train
17374,test
17375,train
17376,val
17377,val
17378,train
17379,train
17380,test
17381,train
17382,val
17383,val
17384,train
17385,train
17386,test
17387,test
17388,val
17389,train
17390,train
17391,train
17392,train
17393,test
17394,train
17395,val
17396,train
17397,test
17398,train
17399,train
17400,val
17401,test
17402,train
17403,train
17404,train
17405,train
17406,test
17407,train
17408,train
17409,train
17410,test
17411,train
17412,test
17413,train
17414,val
17415,train
17416,train
17417,val
17418,test
17419,test
17420,val
17421,train
17422,test
17423,train
17424,val
17425,val
17426,train
17427,test
17428,val
17429,val
17430,train
17431,train
17432,train
17433,val
17434,train
17435,train
17436,train
17437,val
17438,test
17439,test
17440,train
17441,val
17442,train
17443,test
17444,val
17445,train
17446,train
17447,train
17448,test
17449,train
17450,train
17451,train
17452,train
17453,train
17454,train
17455,val
17456,train
17457,test
17458,test
17459,train
17460,val
17461,val
17462,train
17463,test
17464,train
17465,train
17466,test
17467,train
17468,train
17469,train
17470,train
17471,train
17472,train
17473,val
17474,test
17475,val
17476,train
17477,test
17478,val
17479,val
17480,train
17481,train
17482,train
17483,train
17484,train
17485,train
17486,train
17487,train
17488,test
17489,train
17490,test
17491,test
17492,train
17493,train
17494,train
17495,train
17496,val
17497,val
17498,val
17499,train
17500,train
17501,train
17502,val
17503,train
17504,train
17505,val
17506,train
17507,train
17508,val
17509,val
17510,train
17511,test
17512,val
17513,val
17514,train
17515,test
17516,val
17517,val
17518,train
17519,val
17520,train
17521,train
17522,train
17523,train
17524,train
17525,train
17526,train
17527,val
17528,val
17529,train
17530,train
17531,train
17532,train
17533,test
17534,test
17535,train
17536,train
17537,val
17538,val
17539,train
17540,val
17541,train
17542,train
17543,test
17544,train
17545,train
17546,val
17547,val
17548,val
17549,train
17550,train
17551,test
17552,test
17553,test
17554,train
17555,train
17556,train
17557,test
17558,train
17559,train
17560,train
17561,test
17562,train
17563,train
17564,train
17565,train
17566,test
17567,train
17568,test
17569,train
17570,test
17571,train
17572,test
17573,val
17574,train
17575,train
17576,val
17577,test
17578,test
17579,test
17580,val
17581,train
17582,train
17583,train
17584,train
17585,train
17586,val
17587,train
17588,train
17589,train
17590,test
17591,train
17592,train
17593,train
17594,test
17595,train
17596,train
17597,val
17598,train
17599,val
17600,test
17601,train
17602,train
17603,test
17604,train
17605,train
17606,test
17607,train
17608,train
17609,test
17610,train
17611,train
17612,train
17613,train
17614,train
17615,train
17616,test
17617,train
17618,test
17619,val
17620,train
17621,val
17622,train
17623,val
17624,train
17625,test
17626,train
17627,train
17628,val
17629,train
17630,val
17631,train
17632,train
17633,train
17634,train
17635,train
17636,train
17637,test
17638,val
17639,val
17640,test
17641,train
17642,train
17643,test
17644,val
17645,train
17646,train
17647,train
17648,train
17649,train
17650,val
17651,train
17652,train
17653,val
17654,test
17655,train
17656,val
17657,train
17658,train
17659,train
17660,train
17661,train
17662,test
17663,train
17664,train
17665,train
17666,train
17667,train
17668,val
17669,val
17670,train
17671,train
17672,test
17673,train
17674,train
17675,train
17676,train
17677,train
17678,val
17679,val
17680,val
17681,train
17682,train
17683,test
17684,val
17685,train
17686,val
17687,train
17688,test
17689,test
17690,test
17691,train
17692,test
17693,train
17694,train
17695,train
17696,val
17697,test
17698,train
17699,val
17700,test
17701,val
17702,train
17703,val
17704,train
17705,train
17706,val
17707,train
17708,train
17709,train
17710,val
17711,train
17712,val
17713,train
17714,train
17715,test
17716,train
17717,train
17718,val
17719,train
17720,val
17721,val
17722,val
17723,train
17724,test
17725,train
17726,train
17727,train
17728,test
17729,train
17730,train
17731,train
17732,test
17733,train
17734,train
17735,val
17736,train
17737,train
17738,train
17739,train
17740,train
17741,train
17742,test
17743,train
17744,test
17745,test
17746,train
17747,test
17748,train
17749,train
17750,test
17751,train
17752,train
17753,val
17754,train
17755,train
17756,val
17757,train
17758,train
17759,train
17760,train
17761,test
17762,train
17763,test
17764,test
17765,test
17766,train
17767,val
17768,train
17769,train
17770,train
17771,train
17772,train
17773,train
17774,test
17775,train
17776,val
17777,train
17778,train
17779,val
17780,test
17781,val
17782,test
17783,train
17784,train
17785,train
17786,train
17787,test
17788,train
17789,train
17790,val
17791,test
17792,train
17793,val
17794,train
17795,train
17796,train
17797,train
17798,train
17799,val
17800,train
17801,train
17802,train
17803,train
17804,train
17805,test
17806,train
17807,train
17808,val
17809,val
17810,train
17811,train
17812,test
17813,train
17814,train
17815,train
17816,train
17817,train
17818,test
17819,train
17820,train
17821,train
17822,train
17823,test
17824,val
17825,test
17826,train
17827,val
17828,train
17829,train
17830,train
17831,test
17832,test
17833,train
17834,val
17835,train
17836,train
17837,val
17838,train
17839,train
17840,test
17841,val
17842,train
17843,train
17844,train
17845,test
17846,train
17847,train
17848,val
17849,train
17850,train
17851,test
17852,val
17853,train
17854,train
17855,test
17856,test
17857,test
17858,val
17859,val
17860,train
17861,train
17862,train
17863,train
17864,val
17865,train
17866,train
17867,train
17868,train
17869,train
17870,val
17871,train
17872,train
17873,val
17874,train
17875,train
17876,train
17877,val
17878,train
17879,train
17880,test
17881,test
17882,train
17883,train
17884,val
17885,val
17886,val
17887,train
17888,test
17889,train
17890,test
17891,val
17892,test
17893,train
17894,train
17895,train
17896,train
17897,test
17898,train
17899,test
17900,test
17901,test
17902,train
17903,train
17904,train
17905,train
17906,val
17907,train
17908,val
17909,train
17910,train
17911,test
17912,train
17913,train
17914,test
17915,train
17916,train
17917,train
17918,train
17919,train
17920,val
17921,train
17922,train
17923,val
17924,val
17925,train
17926,train
17927,train
17928,val
17929,train
17930,test
17931,val
17932,test
17933,train
17934,val
17935,train
17936,val
17937,val
17938,train
17939,train
17940,test
17941,train
17942,train
17943,train
17944,train
17945,test
17946,train
17947,train
17948,val
17949,train
17950,train
17951,train
17952,train
17953,val
17954,train
17955,val
17956,test
17957,test
17958,train
17959,train
17960,train
17961,train
17962,train
17963,train
17964,test
17965,train
17966,test
17967,train
17968,train
17969,train
17970,train
17971,train
17972,val
17973,test
17974,train
17975,train
17976,val
17977,train
17978,train
17979,val
17980,test
17981,train
17982,train
17983,train
17984,val
17985,train
17986,val
17987,train
17988,train
17989,test
17990,val
17991,test
17992,train
17993,train
17994,train
17995,train
17996,train
17997,val
17998,test
17999,train
18000,train
18001,test
18002,train
18003,train
18004,train
18005,train
18006,test
18007,val
18008,train
18009,val
18010,train
18011,train
18012,val
18013,val
18014,train
18015,val
18016,train
18017,train
18018,train
18019,test
18020,test
18021,train
18022,test
18023,test
18024,train
18025,train
18026,train
18027,train
18028,test
18029,train
18030,train
18031,train
18032,test
18033,test
18034,val
18035,test
18036,test
18037,train
18038,test
18039,train
18040,train
18041,val
18042,train
18043,test
18044,val
18045,train
18046,val
18047,train
18048,val
18049,train
18050,train
18051,test
18052,train
18053,train
18054,train
18055,train
18056,train
18057,test
18058,train
18059,test
18060,train
18061,train
18062,test
18063,test
18064,test
18065,val
18066,train
18067,test
18068,val
18069,test
18070,train
18071,train
18072,val
18073,test
18074,train
18075,train
18076,train
18077,test
18078,test
18079,train
18080,train
18081,train
18082,val
18083,train
18084,train
18085,train
18086,train
18087,train
18088,train
18089,train
18090,test
18091,val
18092,val
18093,val
18094,train
18095,val
18096,train
18097,train
18098,val
18099,test
18100,train
18101,test
18102,train
18103,val
18104,test
18105,test
18106,train
18107,train
18108,train
18109,test
18110,train
18111,test
18112,train
18113,val
18114,train
18115,test
18116,train
18117,train
18118,train
18119,test
18120,test
18121,train
18122,train
18123,train
18124,train
18125,train
18126,train
18127,val
18128,val
18129,train
18130,test
18131,train
18132,train
18133,test
18134,train
18135,train
18136,test
18137,train
18138,train
18139,val
18140,test
18141,train
18142,train
18143,train
18144,val
18145,train
18146,val
18147,test
18148,test
18149,train
18150,val
18151,val
18152,train
18153,test
18154,val
18155,train
18156,test
18157,train
18158,val
18159,train
18160,train
18161,test
18162,train
18163,val
18164,train
18165,train
18166,train
18167,train
18168,test
18169,train
18170,train
18171,train
18172,val
18173,val
18174,val
18175,train
18176,train
18177,train
18178,train
18179,train
18180,train
18181,train
18182,val
18183,val
18184,train
18185,train
18186,test
18187,val
18188,val
18189,val
18190,test
18191,train
18192,train
18193,test
18194,val
18195,train
18196,train
18197,val
18198,val
18199,val
18200,val
18201,train
18202,train
18203,test
18204,train
18205,test
18206,val
18207,train
18208,train
18209,val
18210,train
18211,train
18212,test
18213,train
18214,val
18215,val
18216,val
18217,train
18218,val
18219,val
18220,train
18221,train
18222,train
18223,val
18224,train
18225,train
18226,train
18227,test
18228,train
18229,train
18230,train
18231,train
18232,val
18233,train
18234,val
18235,train
18236,val
18237,val
18238,val
18239,train
18240,test
18241,val
18242,train
18243,train
18244,test
18245,train
18246,train
18247,val
18248,val
18249,train
18250,val
18251,val
18252,val
18253,test
18254,train
18255,test
18256,train
18257,train
18258,train
18259,train
18260,train
18261,test
18262,train
18263,train
18264,train
18265,train
18266,val
18267,train
18268,train
18269,train
18270,train
18271,val
18272,val
18273,val
18274,train
18275,val
18276,train
18277,train
18278,test
18279,train
18280,val
18281,test
18282,test
18283,train
18284,train
18285,train
18286,test
18287,test
18288,train
18289,train
18290,train
18291,train
18292,test
18293,train
18294,train
18295,train
18296,test
18297,train
18298,train
18299,val
18300,train
18301,train
18302,train
18303,train
18304,val
18305,train
18306,val
18307,test
18308,val
18309,test
18310,train
18311,train
18312,train
18313,val
18314,val
18315,train
18316,train
18317,train
18318,train
18319,test
18320,train
18321,val
18322,train
18323,test
18324,train
18325,train
